UID,university,TID,Tuition and fees,CID,RID,year,RO_ID,rank_display,student_faculty_ratio,SID,GRE_ID,GRE Score,IELTS,Toefl,GPA,link
100453,Sichuan University,Type2,49378,CU5,R3,2022,RA_RO1,451,16,S4,GRE2,0,9,103,2.8,https://www.topuniversities.com/universities/sichuan-university
100454,University of Florence,Type2,69003,CU29,R2,2022,RA_RO1,451,20,S4,GRE2,0,7,99,3,https://www.topuniversities.com/universities/university-florence
100455,Brandeis University,Type1,56366,CU1,R1,2022,RA_RO1,455,9,S1,GRE1,0,8.5,98,3.2,https://www.topuniversities.com/universities/brandeis-university
100456,University of Coimbra,Type2,48556,CU45,R2,2022,RA_RO1,455,13,S2,GRE2,0,9,99,2.7,https://www.topuniversities.com/universities/university-coimbra
100457,University of Iowa,Type2,61295,CU1,R1,2022,RA_RO1,455,10,S2,GRE1,0,6.5,105,2.7,https://www.topuniversities.com/universities/university-iowa
100458,University of Saskatchewan,Type2,47982,CU8,R1,2022,RA_RO1,458,12,S2,GRE2,0,6,100,3.2,https://www.topuniversities.com/universities/university-saskatchewan
100459,Universidad Politécnica de Madrid (UPM),Type2,49850,CU31,R2,2022,RA_RO1,459,13,S4,GRE2,0,8.5,110,3.2,https://www.topuniversities.com/universities/universidad-politecnica-de-madrid
100460,University of St.Gallen (HSG),Type2,62435,CU3,R2,2022,RA_RO1,459,20,S1,GRE2,0,6,114,3.2,https://www.topuniversities.com/universities/university-stgallen-hsg
100461,Colorado School of Mines,Type2,48436,CU1,R1,2022,RA_RO1,461,11,S1,GRE1,0,7.5,114,2.9,https://www.topuniversities.com/universities/colorado-school-mines
100462,Far Eastern Federal University,Type2,42157,CU18,R2,2022,RA_RO3,461,6,S2,GRE2,0,6.5,113,2.7,https://www.topuniversities.com/universities/far-eastern-federal-university
100463,"Goldsmiths, University of London",Type2,56129,CU2,R2,2022,RA_RO1,461,13,S1,GRE2,0,6,105,2.9,https://www.topuniversities.com/universities/goldsmiths-university-london
100464,Martin-Luther-Universität Halle-Wittenberg,Type2,33687,CU12,R2,2022,RA_RO3,461,7,S2,GRE2,0,9,97,3,https://www.topuniversities.com/universities/martin-luther-universitat-halle-wittenberg
100465,Airlangga University,Type2,38133,CU42,R3,2022,RA_RO3,465,9,S2,GRE2,0,8,98,3,https://www.topuniversities.com/universities/airlangga-university
100466,Amirkabir University of Technology,Type2,43512,CU51,R3,2022,RA_RO1,465,22,S1,GRE2,0,7.5,90,3.3,https://www.topuniversities.com/universities/amirkabir-university-technology
100467,Southeast University,Type2,66548,CU5,R3,2022,RA_RO1,465,11,S4,GRE2,0,9,91,3.3,https://www.topuniversities.com/universities/southeast-university
100468,Universidad de Belgrano,Type1,65260,CU16,R5,2022,RA_RO4,465,6,S1,GRE2,0,9,92,3.3,https://www.topuniversities.com/universities/universidad-de-belgrano
100469,National Taipei University of Technology,Type2,50002,CU15,R3,2022,RA_RO1,469,11,S1,GRE2,0,8.5,110,3,https://www.topuniversities.com/universities/national-taipei-university-technology
100470,Universidad de Montevideo (UM),Type1,60434,CU58,R5,2022,RA_RO5,469,7,S3,GRE2,0,6,93,3.4,https://www.topuniversities.com/universities/universidad-de-montevideo-um
100471,Ben-Gurion University of The Negev,Type2,49137,CU35,R3,2022,RA_RO1,471,15,S2,GRE2,0,7,108,3.1,https://www.topuniversities.com/universities/ben-gurion-university-negev
100472,Hasselt University ,Type2,49971,CU17,R2,2022,RA_RO1,471,7,S1,GRE2,0,8.5,95,3.1,https://www.topuniversities.com/universities/hasselt-university
100473,Universidad ORT Uruguay,Type1,50401,CU58,R5,2022,RA_RO3,471,6,S3,GRE2,0,6,93,2.8,https://www.topuniversities.com/universities/universidad-ort-uruguay
100474,University of Stirling,Type2,31290,CU2,R2,2022,RA_RO1,471,14,S1,GRE2,0,8.5,96,3.4,https://www.topuniversities.com/universities/university-stirling
100475,Florida State University,Type2,62941,CU1,R1,2022,RA_RO1,475,17,S4,GRE1,0,6,112,3.2,https://www.topuniversities.com/universities/florida-state-university
100476,"University of Missouri, Columbia",Type2,30764,CU1,R1,2022,RA_RO1,476,10,S2,GRE1,0,6.5,94,2.9,https://www.topuniversities.com/universities/university-missouri-columbia
100477,Bar-Ilan University,Type2,34267,CU35,R3,2022,RA_RO1,477,18,S2,GRE2,0,8.5,106,2.5,https://www.topuniversities.com/universities/bar-ilan-university
100478,Chiba University,Type2,25535,CU7,R3,2022,RA_RO1,477,8,S2,GRE2,0,7,91,2.8,https://www.topuniversities.com/universities/chiba-university
100479,University of Texas Dallas,Type2,35531,CU1,R1,2022,RA_RO1,477,22,S2,GRE3,314,9,117,2.8,https://www.topuniversities.com/universities/university-texas-dallas
100480,Chang Gung University,Type1,51824,CU15,R3,2022,RA_RO1,480,8,S1,GRE2,0,8.5,99,3.1,https://www.topuniversities.com/universities/chang-gung-university
100481,Université de Liège,Type2,59915,CU17,R2,2022,RA_RO1,480,13,S2,GRE2,0,6,115,3.4,https://www.topuniversities.com/universities/universite-de-liege
100482,Auezov South Kazakhstan University (SKU),Type2,39696,CU32,R3,2022,RA_RO4,482,6,S2,GRE2,0,9,109,3.4,https://www.topuniversities.com/universities/auezov-south-kazakhstan-university-sku
100483,Stellenbosch University,Type2,41457,CU38,R6,2022,RA_RO1,482,25,S2,GRE2,0,7,90,2.6,https://www.topuniversities.com/universities/stellenbosch-university
100484,The Catholic University of Korea ,Type1,62518,CU10,R3,2022,RA_RO1,482,5,S1,GRE2,0,6,96,2.9,https://www.topuniversities.com/universities/catholic-university-korea
100485,Aston University,Type2,28530,CU2,R2,2022,RA_RO1,485,16,S1,GRE2,0,8,100,2.9,https://www.topuniversities.com/universities/aston-university
100486,University of Turin,Type2,35835,CU29,R2,2022,RA_RO1,485,26,S4,GRE2,0,6.5,101,3.1,https://www.topuniversities.com/universities/university-turin
100487,The National University of Science and Technology MISIS,Type2,25927,CU18,R2,2022,RA_RO1,487,8,S1,GRE2,0,8,91,2.6,https://www.topuniversities.com/universities/national-university-science-technology-misis
100488,Universidad de Santiago de Chile (USACH),Type2,31545,CU28,R5,2022,RA_RO3,487,17,S2,GRE2,0,6,101,3.3,https://www.topuniversities.com/universities/universidad-de-santiago-de-chile-usach
100489,Yokohama City University,Type2,38539,CU7,R3,2022,RA_RO1,487,6,S1,GRE2,0,8,92,2.5,https://www.topuniversities.com/universities/yokohama-city-university
100490,Dublin City University,Type2,60418,CU22,R2,2022,RA_RO3,490,11,S2,GRE2,0,7,90,3.4,https://www.topuniversities.com/universities/dublin-city-university
100491,Justus-Liebig-University Giessen,Type2,39908,CU12,R2,2022,RA_RO3,490,44,S2,GRE2,0,7.5,102,3.3,https://www.topuniversities.com/universities/justus-liebig-university-giessen
100492,UNESP,Type2,54784,CU27,R5,2022,RA_RO1,492,14,S4,GRE2,0,7.5,116,2.9,https://www.topuniversities.com/universities/unesp
100493,University of Granada,Type2,46645,CU31,R2,2022,RA_RO1,492,19,S4,GRE2,0,7,113,2.5,https://www.topuniversities.com/universities/university-granada
100494, Western Sydney University,Type2,27984,CU9,R4,2022,RA_RO3,494,22,S4,GRE2,0,6,99,3.3,https://www.topuniversities.com/universities/western-sydney-university
100495,Boston College,Type1,65549,CU1,R1,2022,RA_RO1,494,13,S2,GRE4,316,8.5,110,3,https://www.topuniversities.com/universities/boston-college
100496,Christian-Albrechts-University zu Kiel,Type2,57306,CU12,R2,2022,RA_RO1,494,9,S2,GRE2,0,9,96,2.6,https://www.topuniversities.com/universities/christian-albrechts-university-zu-kiel
100497,Dongguk University ,Type1,35812,CU10,R3,2022,RA_RO3,494,7,S2,GRE2,0,7,97,3.3,https://www.topuniversities.com/universities/dongguk-university
100498,Iowa State University,Type2,58470,CU1,R1,2022,RA_RO1,494,17,S2,GRE4,313,7,113,3.2,https://www.topuniversities.com/universities/iowa-state-university
100499,Sogang University,Type1,39369,CU10,R3,2022,RA_RO1,494,9,S1,GRE2,0,7.5,107,3,https://www.topuniversities.com/universities/sogang-university
100500,"University of Rome ""Tor Vergata""",Type2,29104,CU29,R2,2022,RA_RO1,494,17,S2,GRE2,0,6,97,2.5,https://www.topuniversities.com/universities/university-rome-tor-vergata
100501,York University,Type2,42651,CU8,R1,2022,RA_RO1,494,29,S4,GRE2,0,8,96,3.3,https://www.topuniversities.com/universities/york-university
100502,Aix-Marseille University,Type2,33565,CU11,R2,2022,RA_RO1,501-510,17,S4,GRE2,0,6.5,107,2.9,https://www.topuniversities.com/universities/aix-marseille-university
100503,Jilin University,Type2,66077,CU5,R3,2022,RA_RO1,501-510,10,S4,GRE2,0,9,96,3.3,https://www.topuniversities.com/universities/jilin-university
100504,Satbayev University,Type2,50349,CU32,R3,2022,RA_RO1,501-510,7,S1,GRE2,0,8,106,3.2,https://www.topuniversities.com/universities/satbayev-university
100505,Universidad de La Habana,Type2,33186,CU59,R5,2022,RA_RO3,501-510,8,S2,GRE2,0,7,94,2.5,https://www.topuniversities.com/universities/universidad-de-la-habana
100506,University of Bordeaux,Type2,51979,CU11,R2,2022,RA_RO1,501-510,15,S4,GRE2,0,6,92,2.6,https://www.topuniversities.com/universities/university-bordeaux
100507,University of Delhi,Type2,32969,CU33,R3,2022,RA_RO1,501-510,22,S2,GRE2,0,8,110,3.2,https://www.topuniversities.com/universities/university-delhi
100508,University of Klagenfurt,Type2,63771,CU30,R2,2022,RA_RO1,501-510,8,S3,GRE2,0,7,93,3.1,https://www.topuniversities.com/universities/university-klagenfurt
100509,University of Limerick,Type2,58194,CU22,R2,2022,RA_RO3,501-510,14,S2,GRE2,0,9,90,3.2,https://www.topuniversities.com/universities/university-limerick
100510,Universität Konstanz,Type2,38370,CU12,R2,2022,RA_RO1,501-510,11,S1,GRE2,0,8.5,98,3,https://www.topuniversities.com/universities/universitat-konstanz
100511,Warsaw University of Technology,Type2,66168,CU47,R2,2022,RA_RO1,501-510,9,S2,GRE2,0,8.5,114,3.2,https://www.topuniversities.com/universities/warsaw-university-technology
100512,Bogor Agricultural University,Type2,52199,CU42,R3,2022,RA_RO1,511-520,7,S2,GRE2,0,8.5,94,3,https://www.topuniversities.com/universities/bogor-agricultural-university
100513,Koç University,Type1,50607,CU60,R3,2022,RA_RO3,511-520,11,S1,GRE2,0,9,96,3.3,https://www.topuniversities.com/universities/koc-university
100514,Missouri University of Science and Technology,Type2,42940,CU1,R1,2022,RA_RO1,511-520,18,S1,GRE3,333,7.5,105,2.5,https://www.topuniversities.com/universities/missouri-university-science-technology
100515,Singapore Management University,Type2,54526,CU4,R3,2022,RA_RO1,511-520,14,S1,GRE2,0,9,92,2.5,https://www.topuniversities.com/universities/singapore-management-university
100516,Universidad de Alcalá,Type2,38631,CU31,R2,2022,RA_RO3,511-520,7,S2,GRE2,0,6,112,2.6,https://www.topuniversities.com/universities/universidad-de-alcala
100517,Universiti Utara Malaysia (UUM),Type2,47097,CU14,R3,2022,RA_RO1,511-520,10,S2,GRE2,0,6,109,3.3,https://www.topuniversities.com/universities/universiti-utara-malaysia-uum
100518,University of Balamand,Type1,59623,CU40,R3,2022,RA_RO3,511-520,6,S3,GRE2,0,6.5,92,2.6,https://www.topuniversities.com/universities/university-balamand
100519,V. N. Karazin Kharkiv National University,Type2,66268,CU61,R2,2022,RA_RO3,511-520,8,S2,GRE2,0,8,114,3.2,https://www.topuniversities.com/universities/v-n-karazin-kharkiv-national-university
100520,Wayne State University,Type2,30689,CU1,R1,2022,RA_RO1,511-520,8,S2,GRE1,0,7.5,110,3.3,https://www.topuniversities.com/universities/wayne-state-university
100521,Central South University,Type2,62679,CU5,R3,2022,RA_RO1,521-530,20,S4,GRE2,0,9,95,3,https://www.topuniversities.com/universities/central-south-university
100522,China University of Geosciences,Type2,54929,CU5,R3,2022,RA_RO1,521-530,8,S2,GRE2,0,7.5,108,2.7,https://www.topuniversities.com/universities/china-university-geosciences
100523,Concordia University,Type2,50709,CU8,R1,2022,RA_RO1,521-530,25,S4,GRE2,0,6,113,3.2,https://www.topuniversities.com/universities/concordia-university
100524,Imam Abdulrahman Bin Faisal University (IAU) (formerly UNIVERSITY OF DAMMAM),Type2,58935,CU26,R3,2022,RA_RO3,521-530,7,S2,GRE2,0,8.5,116,2.7,https://www.topuniversities.com/universities/imam-abdulrahman-bin-faisal-university-iau-formerly-university-dammam
100525,National Central University,Type2,38145,CU15,R3,2022,RA_RO1,521-530,11,S1,GRE2,0,8,109,2.9,https://www.topuniversities.com/universities/national-central-university
100526,"Universidad Central ""Marta Abreu"" de Las Villas",Type2,35856,CU59,R5,2022,RA_RO4,521-530,4,S1,GRE2,0,8.5,113,3.3,https://www.topuniversities.com/universities/universidad-central-marta-abreu-de-las-villas
100527,University of Bayreuth,Type2,29652,CU12,R2,2022,RA_RO1,521-530,9,S1,GRE2,0,7,102,2.9,https://www.topuniversities.com/universities/university-bayreuth
100528,University of Eastern Finland,Type2,46844,CU24,R2,2022,RA_RO1,521-530,10,S1,GRE2,0,9,90,2.7,https://www.topuniversities.com/universities/university-eastern-finland
100529,University of Tehran,Type2,59794,CU51,R3,2022,RA_RO1,521-530,21,S4,GRE2,0,8,97,2.6,https://www.topuniversities.com/universities/university-tehran
100530,Université de Montpellier,Type2,32172,CU11,R2,2022,RA_RO1,521-530,17,S4,GRE2,0,7.5,91,2.5,https://www.topuniversities.com/universities/universite-de-montpellier
100531,Ajou University ,Type1,67250,CU10,R3,2022,RA_RO1,531-540,7,S1,GRE2,0,7,102,2.7,https://www.topuniversities.com/universities/ajou-university
100532,East China Normal University,Type2,54028,CU5,R3,2022,RA_RO1,531-540,11,S2,GRE2,0,9,105,3.3,https://www.topuniversities.com/universities/east-china-normal-university
100533,Hitotsubashi University,Type2,35866,CU7,R3,2022,RA_RO1,531-540,11,S1,GRE2,0,7,117,3.1,https://www.topuniversities.com/universities/hitotsubashi-university
100534,Institut National des Sciences Appliquées de Lyon (INSA),Type2,66867,CU11,R2,2022,RA_RO1,531-540,10,S1,GRE2,0,8,108,3.2,https://www.topuniversities.com/universities/institut-national-des-sciences-appliquees-de-lyon-insa
100535,Lehigh University,Type1,35590,CU1,R1,2022,RA_RO1,531-540,11,S1,GRE3,325,7,100,3.4,https://www.topuniversities.com/universities/lehigh-university
100536,Nagasaki University,Type2,56807,CU7,R3,2022,RA_RO1,531-540,7,S1,GRE2,0,9,90,2.9,https://www.topuniversities.com/universities/nagasaki-university
100537,National Research Saratov State University,Type2,63197,CU18,R2,2022,RA_RO1,531-540,6,S1,GRE2,0,7,107,2.6,https://www.topuniversities.com/universities/national-research-saratov-state-university
100538,Oregon State University,Type2,59456,CU1,R1,2022,RA_RO1,531-540,12,S2,GRE1,0,6,100,2.7,https://www.topuniversities.com/universities/oregon-state-university
100539,Saint Joseph University of Beirut (USJ) ,Type1,48701,CU40,R3,2022,RA_RO4,531-540,9,S1,GRE2,0,6,114,3.1,https://www.topuniversities.com/universities/saint-joseph-university-beirut-usj
100540,Southern Federal University,Type2,50078,CU18,R2,2022,RA_RO1,531-540,7,S2,GRE2,0,6,97,2.7,https://www.topuniversities.com/universities/southern-federal-university
100541,Universidad de Costa Rica,Type2,67271,CU62,R5,2022,RA_RO3,531-540,11,S4,GRE2,0,6.5,100,2.5,https://www.topuniversities.com/universities/universidad-de-costa-rica
100542,Universidad de Zaragoza,Type2,27813,CU31,R2,2022,RA_RO1,531-540,10,S2,GRE2,0,7.5,113,3.1,https://www.topuniversities.com/universities/universidad-de-zaragoza
100543,University of Delaware,Type2,62025,CU1,R1,2022,RA_RO1,531-540,17,S2,GRE3,335,8,109,2.5,https://www.topuniversities.com/universities/university-delaware
100544,Aberystwyth University,Type2,62579,CU2,R2,2022,RA_RO1,541-550,12,S1,GRE2,0,8,113,3.4,https://www.topuniversities.com/universities/aberystwyth-university
100545,Iran University of Science and Technology,Type2,42067,CU51,R3,2022,RA_RO1,541-550,29,S2,GRE2,0,6.5,111,3.4,https://www.topuniversities.com/universities/iran-university-science-technology
100546,Kyungpook National University,Type2,38216,CU10,R3,2022,RA_RO1,541-550,8,S2,GRE2,0,8.5,92,3.4,https://www.topuniversities.com/universities/kyungpook-national-university
100547,Niigata University,Type2,25211,CU7,R3,2022,RA_RO3,541-550,6,S2,GRE2,0,7,111,3.2,https://www.topuniversities.com/universities/niigata-university
100548,Northwestern Polytechnical University,Type2,51430,CU5,R3,2022,RA_RO1,541-550,9,S4,GRE2,0,6,99,2.6,https://www.topuniversities.com/universities/northwestern-polytechnical-university
100549,Sabanci University,Type1,52662,CU60,R3,2022,RA_RO1,541-550,10,S3,GRE2,0,6,99,2.7,https://www.topuniversities.com/universities/sabanci-university
100550,The University of Georgia,Type2,55107,CU1,R1,2022,RA_RO1,541-550,15,S4,GRE3,331,7,101,3,https://www.topuniversities.com/universities/university-georgia
100551,"The University of Tennessee, Knoxville",Type2,59667,CU1,R1,2022,RA_RO3,541-550,17,S4,GRE3,322,6.5,112,2.9,https://www.topuniversities.com/universities/university-tennessee-knoxville
100552,University of Ulsan ,Type1,29062,CU10,R3,2022,RA_RO1,541-550,8,S2,GRE2,0,6,93,2.5,https://www.topuniversities.com/universities/university-ulsan
100553,Abai Kazakh National Pedagogical University,Type2,41264,CU32,R3,2022,RA_RO4,551-560,7,S2,GRE2,0,7.5,95,3,https://www.topuniversities.com/universities/abai-kazakh-national-pedagogical-university
100554,Aristotle University of Thessaloniki,Type2,38899,CU55,R2,2022,RA_RO1,551-560,27,S4,GRE2,0,6.5,117,2.5,https://www.topuniversities.com/universities/aristotle-university-thessaloniki
100555,Kazakh National Agrarian University KazNAU,Type2,50751,CU32,R3,2022,RA_RO5,551-560,7,S1,GRE2,0,7,99,2.8,https://www.topuniversities.com/universities/kazakh-national-agrarian-university-kaznau
100556,Masaryk University,Type2,30201,CU43,R2,2022,RA_RO1,551-560,15,S2,GRE2,0,9,105,3.2,https://www.topuniversities.com/universities/masaryk-university
100557,Middle East Technical University,Type2,56774,CU60,R3,2022,RA_RO1,551-560,17,S2,GRE2,0,6.5,107,2.8,https://www.topuniversities.com/universities/middle-east-technical-university
100558,Universidad Panamericana (UP),Type1,53080,CU25,R5,2022,RA_RO3,551-560,7,S2,GRE2,0,9,104,3.3,https://www.topuniversities.com/universities/universidad-panamericana
