UID,university,TID,CID,RID,RO_ID,SID,rank_display,student_faculty_ratio,GRE_ID,GRE Score,IELTS,Toefl,GPA,link
100520,Wayne State University,Type2,CU1,R1,RA_RO1,S2,511-520,8,GRE3,320,8.5,117,2.7,https://www.topuniversities.com/universities/wayne-state-university
100521,Central South University,Type2,CU5,R3,RA_RO1,S4,521-530,20,GRE2,Not Applicable,8.5,107,3.3,https://www.topuniversities.com/universities/central-south-university
100522,China University of Geosciences,Type2,CU5,R3,RA_RO1,S2,521-530,8,GRE2,Not Applicable,8.5,111,3.2,https://www.topuniversities.com/universities/china-university-geosciences
100523,Concordia University,Type2,CU8,R1,RA_RO1,S4,521-530,25,GRE2,Not Applicable,9,108,2.8,https://www.topuniversities.com/universities/concordia-university
100524,Imam Abdulrahman Bin Faisal University (IAU) (formerly UNIVERSITY OF DAMMAM),Type2,CU26,R3,RA_RO3,S2,521-530,7,GRE2,Not Applicable,8,111,3.2,https://www.topuniversities.com/universities/imam-abdulrahman-bin-faisal-university-iau-formerly-university-dammam
100525,National Central University,Type2,CU15,R3,RA_RO1,S1,521-530,11,GRE2,Not Applicable,8.5,108,2.8,https://www.topuniversities.com/universities/national-central-university
100526,Universidad Central  Marta Abreu  de Las Villas,Type2,CU59,R5,RA_RO4,S1,521-530,4,GRE2,Not Applicable,8.5,98,3,https://www.topuniversities.com/universities/universidad-central-marta-abreu-de-las-villas
100527,University of Bayreuth,Type2,CU12,R2,RA_RO1,S1,521-530,9,GRE2,Not Applicable,7.5,92,2.7,https://www.topuniversities.com/universities/university-bayreuth
100528,University of Eastern Finland,Type2,CU24,R2,RA_RO1,S1,521-530,10,GRE2,Not Applicable,9,96,2.5,https://www.topuniversities.com/universities/university-eastern-finland
100529,University of Tehran,Type2,CU51,R3,RA_RO1,S4,521-530,21,GRE2,Not Applicable,7,90,3.4,https://www.topuniversities.com/universities/university-tehran
100530,Université de Montpellier,Type2,CU11,R2,RA_RO1,S4,521-530,17,GRE2,Not Applicable,7,104,2.7,https://www.topuniversities.com/universities/universite-de-montpellier
100531,Ajou University ,Type1,CU10,R3,RA_RO1,S1,531-540,7,GRE2,Not Applicable,9,102,2.7,https://www.topuniversities.com/universities/ajou-university
100532,East China Normal University,Type2,CU5,R3,RA_RO1,S2,531-540,11,GRE2,Not Applicable,6,112,2.7,https://www.topuniversities.com/universities/east-china-normal-university
100533,Hitotsubashi University,Type2,CU7,R3,RA_RO1,S1,531-540,11,GRE2,Not Applicable,7,97,2.5,https://www.topuniversities.com/universities/hitotsubashi-university
100534,Institut National des Sciences Appliquées de Lyon (INSA),Type2,CU11,R2,RA_RO1,S1,531-540,10,GRE2,Not Applicable,7.5,104,3,https://www.topuniversities.com/universities/institut-national-des-sciences-appliquees-de-lyon-insa
100535,Lehigh University,Type1,CU1,R1,RA_RO1,S1,531-540,11,GRE3,325,6.5,94,3.3,https://www.topuniversities.com/universities/lehigh-university
100536,Nagasaki University,Type2,CU7,R3,RA_RO1,S1,531-540,7,GRE2,Not Applicable,6,91,3.2,https://www.topuniversities.com/universities/nagasaki-university
100537,National Research Saratov State University,Type2,CU18,R2,RA_RO1,S1,531-540,6,GRE2,Not Applicable,7,92,2.5,https://www.topuniversities.com/universities/national-research-saratov-state-university
100538,Oregon State University,Type2,CU1,R1,RA_RO1,S2,531-540,12,GRE4,308,6.5,98,2.7,https://www.topuniversities.com/universities/oregon-state-university
100539,Saint Joseph University of Beirut (USJ) ,Type1,CU40,R3,RA_RO4,S1,531-540,9,GRE2,Not Applicable,6,103,2.5,https://www.topuniversities.com/universities/saint-joseph-university-beirut-usj
100540,Southern Federal University,Type2,CU18,R2,RA_RO1,S2,531-540,7,GRE2,Not Applicable,7,95,3.3,https://www.topuniversities.com/universities/southern-federal-university
100541,Universidad de Costa Rica,Type2,CU62,R5,RA_RO3,S4,531-540,11,GRE2,Not Applicable,8,100,2.5,https://www.topuniversities.com/universities/universidad-de-costa-rica
100542,Universidad de Zaragoza,Type2,CU31,R2,RA_RO1,S2,531-540,10,GRE2,Not Applicable,7.5,96,3.3,https://www.topuniversities.com/universities/universidad-de-zaragoza
100543,University of Delaware,Type2,CU1,R1,RA_RO1,S2,531-540,17,GRE4,326,6,101,3.3,https://www.topuniversities.com/universities/university-delaware
100544,Aberystwyth University,Type2,CU2,R2,RA_RO1,S1,541-550,12,GRE2,Not Applicable,8,105,3,https://www.topuniversities.com/universities/aberystwyth-university
100545,Iran University of Science and Technology,Type2,CU51,R3,RA_RO1,S2,541-550,29,GRE2,Not Applicable,9,115,3.4,https://www.topuniversities.com/universities/iran-university-science-technology
100546,Kyungpook National University,Type2,CU10,R3,RA_RO1,S2,541-550,8,GRE2,Not Applicable,8,101,3.1,https://www.topuniversities.com/universities/kyungpook-national-university
100547,Niigata University,Type2,CU7,R3,RA_RO3,S2,541-550,6,GRE2,Not Applicable,6.5,113,3.2,https://www.topuniversities.com/universities/niigata-university
100548,Northwestern Polytechnical University,Type2,CU5,R3,RA_RO1,S4,541-550,9,GRE2,Not Applicable,6.5,115,3.3,https://www.topuniversities.com/universities/northwestern-polytechnical-university
100549,Sabanci University,Type1,CU60,R3,RA_RO1,S3,541-550,10,GRE2,Not Applicable,6,94,2.6,https://www.topuniversities.com/universities/sabanci-university
100550,The University of Georgia,Type2,CU1,R1,RA_RO1,S4,541-550,15,GRE4,323,7.5,112,2.8,https://www.topuniversities.com/universities/university-georgia
100551,"The University of Tennessee, Knoxville",Type2,CU1,R1,RA_RO3,S4,541-550,17,GRE4,298,7,98,3,https://www.topuniversities.com/universities/university-tennessee-knoxville
100552,University of Ulsan ,Type1,CU10,R3,RA_RO1,S2,541-550,8,GRE2,Not Applicable,8.5,108,2.9,https://www.topuniversities.com/universities/university-ulsan
100553,Abai Kazakh National Pedagogical University,Type2,CU32,R3,RA_RO4,S2,551-560,7,GRE2,Not Applicable,7.5,97,3.1,https://www.topuniversities.com/universities/abai-kazakh-national-pedagogical-university
100554,Aristotle University of Thessaloniki,Type2,CU55,R2,RA_RO1,S4,551-560,27,GRE2,Not Applicable,6.5,117,2.8,https://www.topuniversities.com/universities/aristotle-university-thessaloniki
100555,Kazakh National Agrarian University KazNAU,Type2,CU32,R3,RA_RO4,S1,551-560,7,GRE2,Not Applicable,7.5,93,3.4,https://www.topuniversities.com/universities/kazakh-national-agrarian-university-kaznau
100556,Masaryk University,Type2,CU43,R2,RA_RO1,S2,551-560,15,GRE2,Not Applicable,6,110,2.6,https://www.topuniversities.com/universities/masaryk-university
100557,Middle East Technical University,Type2,CU60,R3,RA_RO1,S2,551-560,17,GRE2,Not Applicable,7.5,105,3.4,https://www.topuniversities.com/universities/middle-east-technical-university
100558,Universidad Panamericana (UP),Type1,CU25,R5,RA_RO3,S2,551-560,7,GRE2,Not Applicable,7.5,105,2.6,https://www.topuniversities.com/universities/universidad-panamericana
100559,Universidad de Sevilla,Type2,CU31,R2,RA_RO1,S4,551-560,13,GRE2,Not Applicable,6.5,114,3,https://www.topuniversities.com/universities/universidad-de-sevilla
100560,University of Szeged,Type2,CU63,R2,RA_RO3,S2,551-560,10,GRE2,Not Applicable,6.5,115,3.2,https://www.topuniversities.com/universities/university-szeged
100561,Università Cattolica del Sacro Cuore,Type1,CU29,R2,RA_RO2,S2,551-560,6,GRE2,Not Applicable,6.5,106,2.5,https://www.topuniversities.com/universities/universita-cattolica-del-sacro-cuore
100562,Université Paul Sabatier Toulouse III,Type2,CU11,R2,RA_RO1,S2,551-560,10,GRE2,Not Applicable,6.5,116,3.3,https://www.topuniversities.com/universities/universite-paul-sabatier-toulouse-iii
100563,Altai State University,Type2,CU18,R2,RA_RO1,S1,561-570,7,GRE2,Not Applicable,8,90,2.7,https://www.topuniversities.com/universities/altai-state-university
100564,Hallym University ,Type1,CU10,R3,RA_RO1,S1,561-570,6,GRE2,Not Applicable,7.5,93,3.3,https://www.topuniversities.com/universities/hallym-university
100565,Inha University,Type1,CU10,R3,RA_RO1,S2,561-570,8,GRE2,Not Applicable,8.5,112,3.1,https://www.topuniversities.com/universities/inha-university
100566,Jawaharlal Nehru University,Type2,CU33,R3,RA_RO1,S1,561-570,15,GRE2,Not Applicable,8.5,102,3.4,https://www.topuniversities.com/universities/jawaharlal-nehru-university
100567,Technische Universität Braunschweig,Type2,CU12,R2,RA_RO1,S2,561-570,8,GRE2,Not Applicable,7.5,106,3,https://www.topuniversities.com/universities/technische-universitat-braunschweig
100568,The New School,Type1,CU1,R1,RA_RO1,S1,561-570,9,GRE4,326,6,104,3.2,https://www.topuniversities.com/universities/new-school
100569,Università degli Studi di Pavia,Type2,CU29,R2,RA_RO1,S2,561-570,17,GRE2,Not Applicable,6.5,109,2.7,https://www.topuniversities.com/universities/universita-degli-studi-di-pavia
100570,Université de Fribourg,Type2,CU3,R2,RA_RO1,S2,561-570,20,GRE2,Not Applicable,9,101,3.1,https://www.topuniversities.com/universities/universite-de-fribourg
100571,Cairo University,Type2,CU57,R6,RA_RO1,S4,571-580,16,GRE2,Not Applicable,6.5,103,3.4,https://www.topuniversities.com/universities/cairo-university
100572,Dalian University of Technology,Type2,CU5,R3,RA_RO1,S4,571-580,14,GRE2,Not Applicable,7,92,2.6,https://www.topuniversities.com/universities/dalian-university-technology
100573,East China University of Science and Technology,Type2,CU5,R3,RA_RO1,S2,571-580,14,GRE2,Not Applicable,6.5,94,3.1,https://www.topuniversities.com/universities/east-china-university-science-technology
100574,Holy Spirit University of Kaslik ,Type1,CU40,R3,RA_RO4,S1,571-580,8,GRE2,Not Applicable,7.5,92,2.7,https://www.topuniversities.com/universities/holy-spirit-university-kaslik
100575,Hunan University ,Type2,CU5,R3,RA_RO1,S4,571-580,14,GRE2,Not Applicable,8.5,103,3,https://www.topuniversities.com/universities/hunan-university
100576,Ivane Javakhishvili Tbilisi State University,Type2,CU64,R3,RA_RO3,S2,571-580,7,GRE2,Not Applicable,7.5,91,2.9,https://www.topuniversities.com/universities/ivane-javakhishvili-tbilisi-state-university
100577,Jeonbuk National University,Type2,CU10,R3,RA_RO1,S2,571-580,8,GRE2,Not Applicable,7,107,3.4,https://www.topuniversities.com/universities/jeonbuk-national-university
100578,Osaka City University,Type2,CU7,R3,RA_RO1,S1,571-580,8,GRE2,Not Applicable,6,97,2.9,https://www.topuniversities.com/universities/osaka-city-university
100579,Universitat de Valencia,Type2,CU31,R2,RA_RO1,S4,571-580,16,GRE2,Not Applicable,8.5,114,3.1,https://www.topuniversities.com/universities/universitat-de-valencia
100580,University of Minho,Type2,CU45,R2,RA_RO1,S2,571-580,9,GRE2,Not Applicable,7.5,98,3.4,https://www.topuniversities.com/universities/university-minho
100581,University of Nebraska - Lincoln,Type2,CU1,R1,RA_RO1,S2,571-580,12,GRE3,304,6,113,3.1,https://www.topuniversities.com/universities/university-nebraska-lincoln
100582,Universität Bremen,Type2,CU12,R2,RA_RO1,S2,571-580,13,GRE2,Not Applicable,8.5,110,2.8,https://www.topuniversities.com/universities/universitat-bremen
100583,Lebanese American University,Type1,CU40,R3,RA_RO4,S1,581-590,11,GRE2,Not Applicable,7.5,99,2.9,https://www.topuniversities.com/universities/lebanese-american-university
100584,"Lingnan University, Hong Kong",Type2,CU6,R3,RA_RO1,S3,581-590,12,GRE2,Not Applicable,6.5,104,3.1,https://www.topuniversities.com/universities/lingnan-university-hong-kong
100585,Murdoch University,Type2,CU9,R4,RA_RO1,S2,581-590,21,GRE2,Not Applicable,7.5,117,3,https://www.topuniversities.com/universities/murdoch-university
100586,Okayama University,Type2,CU7,R3,RA_RO3,S2,581-590,8,GRE2,Not Applicable,6,100,2.6,https://www.topuniversities.com/universities/okayama-university
100587,Samara National Research University (Samara University),Type2,CU18,R2,RA_RO1,S1,581-590,7,GRE2,Not Applicable,6,108,3,https://www.topuniversities.com/universities/samara-national-research-university-samara-university
100588,Universidad Nacional de La Plata (UNLP),Type2,CU16,R5,RA_RO3,S4,581-590,11,GRE2,Not Applicable,7.5,99,2.5,https://www.topuniversities.com/universities/universidad-nacional-de-la-plata-unlp
100589,University of Guelph,Type2,CU8,R1,RA_RO1,S2,581-590,19,GRE2,Not Applicable,8,117,3.3,https://www.topuniversities.com/universities/university-guelph
100590,University of South Florida,Type2,CU1,R1,RA_RO1,S4,581-590,18,GRE3,297,7.5,105,2.6,https://www.topuniversities.com/universities/university-south-florida
100591,Applied Science University - Bahrain,Type1,CU65,R3,RA_RO4,S3,591-600,11,GRE2,Not Applicable,6.5,108,3.3,https://www.topuniversities.com/universities/applied-science-university-bahrain
100592,Bilkent University,Type1,CU60,R3,RA_RO1,S1,591-600,13,GRE2,Not Applicable,8.5,99,3.4,https://www.topuniversities.com/universities/bilkent-university
100593,Indian Institute of Technology Hyderabad,Type2,CU33,R3,RA_RO1,S3,591-600,13,GRE2,Not Applicable,6.5,92,3.2,https://www.topuniversities.com/universities/indian-institute-technology-hyderabad
100594,Kumamoto University,Type2,CU7,R3,RA_RO1,S1,591-600,8,GRE2,Not Applicable,9,110,3.4,https://www.topuniversities.com/universities/kumamoto-university
100595,National Chengchi University,Type2,CU15,R3,RA_RO3,S1,591-600,11,GRE2,Not Applicable,6,112,3,https://www.topuniversities.com/universities/national-chengchi-university
100596,Savitribai Phule Pune University,Type2,CU33,R3,RA_RO1,S3,591-600,6,GRE2,Not Applicable,9,103,2.7,https://www.topuniversities.com/universities/savitribai-phule-pune-university
100597,Sofia University  St. Kliment Ohridski ,Type2,CU66,R2,RA_RO3,S2,591-600,7,GRE2,Not Applicable,8,107,2.6,https://www.topuniversities.com/universities/sofia-university-st-kliment-ohridski
100598,Universidad Externado de Colombia ,Type1,CU39,R5,RA_RO4,S1,591-600,12,GRE2,Not Applicable,7.5,106,2.7,https://www.topuniversities.com/universities/universidad-externado-de-colombia
100599,University of Debrecen,Type2,CU63,R2,RA_RO3,S2,591-600,12,GRE2,Not Applicable,8,93,3.3,https://www.topuniversities.com/universities/university-debrecen
100600,University of Electronic Science and Technology of China,Type2,CU5,R3,RA_RO1,S4,591-600,16,GRE2,Not Applicable,9,101,2.7,https://www.topuniversities.com/universities/university-electronic-science-technology-china
100601,University of Ljubljana,Type2,CU67,R2,RA_RO1,S4,591-600,10,GRE2,Not Applicable,6.5,117,2.8,https://www.topuniversities.com/universities/university-ljubljana
100602,Universität Regensburg,Type2,CU12,R2,RA_RO1,S2,591-600,6,GRE2,Not Applicable,7,110,2.6,https://www.topuniversities.com/universities/universitat-regensburg
100603,Université du Québec,Type2,CU8,R1,RA_RO1,S2,591-600,10,GRE2,Not Applicable,9,97,2.7,https://www.topuniversities.com/universities/universite-du-quebec
100604,Abo Akademi University,Type2,CU24,R2,RA_RO1,S1,601-650,11,GRE2,Not Applicable,6,93,3.1,https://www.topuniversities.com/universities/abo-akademi-university
100605,American University in Dubai,Type1,CU34,R3,RA_RO3,S3,601-650,14,GRE2,Not Applicable,7,105,3,https://www.topuniversities.com/universities/american-university-dubai
100606,Ateneo de Manila University,Type1,CU53,R3,RA_RO4,S1,601-650,11,GRE2,Not Applicable,6.5,113,3,https://www.topuniversities.com/universities/ateneo-de-manila-university
100607,Bangor University,Type2,CU2,R2,RA_RO1,S1,601-650,12,GRE2,Not Applicable,6.5,101,3.2,https://www.topuniversities.com/universities/bangor-university
100608,Canadian University Dubai,Type1,CU34,R3,RA_RO4,S3,601-650,10,GRE2,Not Applicable,6,109,3.4,https://www.topuniversities.com/universities/canadian-university-dubai
100609,Carleton University,Type2,CU8,R1,RA_RO1,S2,601-650,28,GRE2,Not Applicable,7.5,106,2.8,https://www.topuniversities.com/universities/carleton-university
100610,Central Queensland University (CQUniversity Australia),Type2,CU9,R4,RA_RO1,S1,601-650,13,GRE2,Not Applicable,9,104,2.6,https://www.topuniversities.com/universities/central-queensland-university-cquniversity-australia
100611,Chiang Mai University,Type2,CU36,R3,RA_RO3,S4,601-650,13,GRE2,Not Applicable,6.5,115,3.1,https://www.topuniversities.com/universities/chiang-mai-university
100612,China Agricultural University ,Type2,CU5,R3,RA_RO1,S2,601-650,12,GRE2,Not Applicable,7,117,2.6,https://www.topuniversities.com/universities/china-agricultural-university
100613,Clark University,Type1,CU1,R1,RA_RO1,S3,601-650,12,GRE4,326,6,98,3.3,https://www.topuniversities.com/universities/clark-university
100614,Coventry University,Type2,CU2,R2,RA_RO3,S4,601-650,14,GRE2,Not Applicable,7,103,2.9,https://www.topuniversities.com/universities/coventry-university
100615,Gifu University,Type2,CU7,R3,RA_RO1,S1,601-650,7,GRE2,Not Applicable,7.5,104,2.5,https://www.topuniversities.com/universities/gifu-university
100616,Kanazawa University,Type2,CU7,R3,RA_RO1,S1,601-650,8,GRE2,Not Applicable,6,92,2.6,https://www.topuniversities.com/universities/kanazawa-university
100617,"Kingston University, London",Type2,CU2,R2,RA_RO3,S2,601-650,18,GRE2,Not Applicable,8,102,2.5,https://www.topuniversities.com/universities/kingston-university-london
100618,Konkuk University ,Type1,CU10,R3,RA_RO1,S2,601-650,9,GRE2,Not Applicable,9,90,2.5,https://www.topuniversities.com/universities/konkuk-university
100619,Leibniz University Hannover,Type2,CU12,R2,RA_RO1,S2,601-650,10,GRE2,Not Applicable,6,106,2.7,https://www.topuniversities.com/universities/leibniz-university-hannover
