Applicant Id,UID,Course Name,Degree_ID,Application Status
10001113,100674,Supply Chain Management,DL2,Admit
10001114,1001063,Information Technology,DL3,Admit
10001114,1001294,Information Technology,DL3,Applied
10001114,100180,Information Technology,DL3,Reject
10001115,1001035,International Business,DL2,Applied
10001115,100199,International Business,DL2,Applied
10001116,10011,Electrical Engineering,DL1,Admit
10001116,100452,Electrical Engineering,DL1,Applied
10001117,100156,Computer Science,DL1,Applied
10001117,10098,Computer Science,DL1,Applied
10001118,100641,Organizational Behavior,DL2,Applied
10001119,100302,Aerospace Engineering,DL1,Admit
10001119,100326,Aerospace Engineering,DL1,Applied
10001119,1001214,Aerospace Engineering,DL1,Admit
10001120,100863,Cost Accounting,DL2,Applied
10001120,1001021,Cost Accounting,DL2,Applied
10001120,100610,Cost Accounting,DL2,Applied
10001120,100967,Cost Accounting,DL2,Admit
10001121,1001261,Sociology,DL3,Applied
10001121,100967,Sociology,DL3,Applied
10001121,1001139,Sociology,DL3,Reject
10001122,100441,Business Ethics,DL2,Applied
10001122,1001272,Business Ethics,DL2,Admit
10001122,100221,Business Ethics,DL2,Applied
10001123,100808,Corporate Finance,DL2,Admit
10001123,100130,Corporate Finance,DL2,Applied
10001124,1001097,International Business,DL2,Applied
10001124,1001160,International Business,DL2,Applied
10001125,1001158,History,DL3,Applied
10001125,1001056,History,DL3,Reject
10001125,100879,History,DL3,Applied
10001126,1001014,Accounting,DL3,Applied
10001126,100667,Accounting,DL3,Applied
10001126,100597,Accounting,DL3,Reject
10001127,1001160,Economics for Business,DL2,Admit
10001127,100788,Economics for Business,DL2,Admit
10001127,100997,Economics for Business,DL2,Reject
10001128,100296,Civil Engineering,DL3,Applied
10001128,1001271,Civil Engineering,DL3,Applied
10001129,1001017,Corporate Finance,DL2,Reject
10001129,1001240,Corporate Finance,DL2,Admit
10001129,100414,Corporate Finance,DL2,Admit
10001129,100529,Corporate Finance,DL2,Admit
10001130,1001168,Electrical Engineering,DL1,Applied
10001130,1001277,Electrical Engineering,DL1,Applied
10001131,1001011,Information Technology,DL3,Reject
10001131,100540,Information Technology,DL3,Reject
10001131,100735,Information Technology,DL3,Admit
10001132,100225,Aerospace Engineering,DL3,Admit
10001132,100443,Aerospace Engineering,DL3,Applied
10001133,100633,Mathematics,DL1,Admit
10001133,1001058,Mathematics,DL1,Applied
10001133,100942,Mathematics,DL1,Reject
10001134,100784,International Business,DL2,Reject
10001134,100546,International Business,DL2,Applied
10001134,100209,International Business,DL2,Admit
10001135,100398,Data Science,DL1,Admit
10001135,100567,Data Science,DL1,Admit
10001135,100926,Data Science,DL1,Admit
10001135,100243,Data Science,DL1,Reject
10001136,1001056,Business Communication,DL2,Applied
10001136,100803,Business Communication,DL2,Admit
10001136,10070,Business Communication,DL2,Reject
10001136,100325,Business Communication,DL2,Applied
10001137,1001211,Entrepreneurship,DL2,Reject
10001137,10014,Entrepreneurship,DL2,Applied
10001137,100225,Entrepreneurship,DL2,Reject
10001138,100383,Management,DL3,Applied
10001138,1001257,Management,DL3,Applied
10001138,100259,Management,DL3,Applied
10001138,100200,Management,DL3,Reject
10001138,1001175,Management,DL3,Reject
10001139,100403,Marketing Management,DL2,Applied
10001139,100967,Marketing Management,DL2,Reject
10001139,100547,Marketing Management,DL2,Admit
10001139,100899,Marketing Management,DL2,Applied
10001139,1001064,Marketing Management,DL2,Admit
10001140,1001187,International Business,DL2,Applied
10001140,100375,International Business,DL2,Reject
10001140,1001187,International Business,DL2,Applied
10001140,100369,International Business,DL2,Reject
10001140,100225,International Business,DL2,Admit
10001141,1001122,Management,DL3,Applied
10001141,100441,Management,DL3,Admit
10001141,100942,Management,DL3,Applied
10001142,1001121,Data Science,DL3,Applied
10001142,100211,Data Science,DL3,Applied
10001142,1001187,Data Science,DL3,Admit
10001143,100302,Computer Science,DL1,Applied
10001143,100191,Computer Science,DL1,Reject
10001143,100961,Computer Science,DL1,Applied
10001144,100380,Computer Science,DL1,Reject
10001144,100991,Computer Science,DL1,Applied
10001145,100739,Mechanical Engineering,DL3,Reject
10001145,100903,Mechanical Engineering,DL3,Admit
10001146,1001121,Finance,DL3,Reject
10001147,100618,Information Technology,DL3,Applied
10001147,100221,Information Technology,DL3,Applied
10001148,100956,Mathematics,DL1,Applied
10001149,100290,Human Resource Management,DL2,Applied
10001150,100833,Mathematics,DL1,Admit
10001150,1001097,Mathematics,DL1,Applied
10001150,10056,Mathematics,DL1,Applied
10001151,10088,Computer Science,DL1,Reject
10001151,1001175,Computer Science,DL1,Applied
10001151,10071,Computer Science,DL1,Admit
10001152,1001296,Corporate Finance,DL2,Reject
10001152,1001271,Corporate Finance,DL2,Applied
10001152,1001160,Corporate Finance,DL2,Applied
10001152,100106,Corporate Finance,DL2,Applied
10001153,1001287,Mathematics,DL1,Applied
10001153,100515,Mathematics,DL1,Applied
10001154,1001011,Biomedical Engineering,DL1,Applied
10001154,100371,Biomedical Engineering,DL1,Applied
10001154,100255,Biomedical Engineering,DL1,Reject
10001155,1001291,Economics for Business,DL2,Reject
10001155,100526,Economics for Business,DL2,Applied
10001156,1001215,Supply Chain Management,DL2,Reject
10001156,100225,Supply Chain Management,DL2,Reject
10001157,100940,Management,DL3,Applied
10001157,1001123,Management,DL3,Applied
10001157,1008,Management,DL3,Admit
10001158,100859,Data Science,DL3,Admit
10001158,1001260,Data Science,DL3,Applied
10001159,1001214,Management,DL3,Admit
10001159,100144,Management,DL3,Applied
10001160,1001089,Operations Management,DL2,Applied
10001160,100541,Operations Management,DL2,Applied
10001161,1001272,International Business,DL2,Applied
10001161,100259,International Business,DL2,Reject
10001161,100247,International Business,DL2,Reject
10001162,100389,Accounting,DL3,Applied
10001162,10088,Accounting,DL3,Applied
10001162,100441,Accounting,DL3,Applied
10001162,1001154,Accounting,DL3,Reject
10001163,1001036,Information Systems,DL2,Applied
10001163,100238,Information Systems,DL2,Applied
10001163,1001289,Information Systems,DL2,Reject
10001163,1001058,Information Systems,DL2,Reject
10001163,100591,Information Systems,DL2,Applied
10001164,100889,Information Technology,DL1,Applied
10001164,100441,Information Technology,DL1,Reject
10001165,1001160,Biomedical Engineering,DL1,Applied
10001165,100731,Biomedical Engineering,DL1,Reject
10001165,100706,Biomedical Engineering,DL1,Reject
10001166,100194,Education,DL3,Admit
10001166,1001154,Education,DL3,Applied
10001166,100369,Education,DL3,Admit
10001166,1001058,Education,DL3,Reject
10001167,100403,Statistics,DL1,Admit
10001167,100834,Statistics,DL1,Admit
10001167,1001168,Statistics,DL1,Reject
10001168,100441,Philosophy,DL3,Admit
10001169,100448,Business Analytics,DL3,Admit
10001170,100795,Political Science,DL3,Admit
10001171,1001158,Environmental Science,DL3,Applied
10001171,1001211,Environmental Science,DL3,Applied
10001172,100182,Data Science,DL3,Admit
10001172,1001294,Data Science,DL3,Applied
10001172,100242,Data Science,DL3,Applied
10001173,100383,Project Management,DL2,Admit
10001173,100403,Project Management,DL2,Reject
10001173,100203,Project Management,DL2,Reject
10001173,100870,Project Management,DL2,Reject
10001174,1001175,Business Ethics,DL2,Applied
10001174,1001298,Business Ethics,DL2,Reject
10001174,100480,Business Ethics,DL2,Admit
10001175,100597,Financial Accounting,DL2,Admit
10001175,100992,Financial Accounting,DL2,Applied
10001176,1001112,Finance,DL3,Admit
10001176,1001259,Finance,DL3,Applied
10001177,100204,Corporate Finance,DL2,Applied
10001177,100209,Corporate Finance,DL2,Reject
10001178,100671,Physics,DL3,Applied
10001179,100849,Computer Science,DL1,Reject
10001180,10055,Education,DL3,Applied
10001181,1001272,Financial Accounting,DL2,Applied
10001181,100380,Financial Accounting,DL2,Applied
10001181,100716,Financial Accounting,DL2,Applied
10001182,1001294,Mathematics,DL3,Reject
10001182,100222,Mathematics,DL3,Applied
10001182,1001154,Mathematics,DL3,Admit
10001183,100879,Computer Science,DL3,Applied
10001183,100373,Computer Science,DL3,Applied
10001183,100844,Computer Science,DL3,Applied
10001183,1001172,Computer Science,DL3,Admit
10001184,100795,Mechanical Engineering,DL3,Applied
10001184,100327,Mechanical Engineering,DL3,Admit
10001184,1001160,Mechanical Engineering,DL3,Applied
10001185,100897,Sociology,DL3,Reject
10001185,100156,Sociology,DL3,Applied
10001185,100850,Sociology,DL3,Admit
10001185,100863,Sociology,DL3,Admit
10001186,1001131,Economics for Business,DL2,Reject
10001186,1001260,Economics for Business,DL2,Admit
10001186,1001109,Economics for Business,DL2,Reject
10001186,1001121,Economics for Business,DL2,Admit
10001186,100611,Economics for Business,DL2,Reject
10001187,100304,Accounting,DL3,Admit
10001187,10082,Accounting,DL3,Reject
10001188,1001205,Biomedical Engineering,DL1,Admit
10001188,100140,Biomedical Engineering,DL1,Applied
10001189,100648,Sociology,DL3,Admit
10001189,1001290,Sociology,DL3,Reject
10001190,100882,Electrical Engineering,DL1,Admit
10001190,1001165,Electrical Engineering,DL1,Applied
10001190,1001098,Electrical Engineering,DL1,Applied
10001191,100327,Business Analytics,DL3,Admit
10001191,100209,Business Analytics,DL3,Admit
10001192,10011,Quantitative Analysis for Business,DL2,Reject
10001192,100580,Quantitative Analysis for Business,DL2,Admit
10001192,1001095,Quantitative Analysis for Business,DL2,Reject
10001193,100326,Marketing,DL3,Applied
10001193,100725,Marketing,DL3,Admit
10001193,1001211,Marketing,DL3,Applied
10001193,1001017,Marketing,DL3,Reject
10001194,1001274,Aerospace Engineering,DL3,Admit
10001194,1001023,Aerospace Engineering,DL3,Admit
10001195,100986,Electrical Engineering,DL1,Applied
10001195,100369,Electrical Engineering,DL1,Reject
10001195,1001202,Electrical Engineering,DL1,Reject
10001195,1001279,Electrical Engineering,DL1,Reject
10001196,100957,Philosophy,DL3,Admit
10001196,100251,Philosophy,DL3,Applied
10001196,1001265,Philosophy,DL3,Admit
10001197,100458,Quantitative Analysis for Business,DL2,Applied
10001197,100998,Quantitative Analysis for Business,DL2,Admit
10001197,1001259,Quantitative Analysis for Business,DL2,Reject
10001198,100225,Biomedical Engineering,DL3,Applied
10001198,100344,Biomedical Engineering,DL3,Reject
10001198,100516,Biomedical Engineering,DL3,Applied
10001198,100669,Biomedical Engineering,DL3,Reject
10001199,1001291,Statistics,DL1,Applied
10001199,100264,Statistics,DL1,Reject
10001199,1001288,Statistics,DL1,Applied
10001200,1001014,Computer Science,DL1,Applied
10001200,1001172,Computer Science,DL1,Applied
10001200,100784,Computer Science,DL1,Applied
10001200,100330,Computer Science,DL1,Reject
10001201,1001202,Statistics,DL1,Applied
10001201,1001272,Statistics,DL1,Admit
10001201,1001168,Statistics,DL1,Reject
10001201,1001109,Statistics,DL1,Admit
10001202,1001291,Computer Science,DL3,Admit
10001202,100421,Computer Science,DL3,Applied
10001202,100918,Computer Science,DL3,Applied
10001202,100850,Computer Science,DL3,Reject
10001203,100992,Electrical Engineering,DL1,Admit
10001203,100221,Electrical Engineering,DL1,Reject
10001203,100942,Electrical Engineering,DL1,Reject
10001204,10011,Business Ethics,DL2,Applied
10001204,1001217,Business Ethics,DL2,Applied
10001204,100354,Business Ethics,DL2,Reject
10001205,100135,Sociology,DL3,Applied
10001205,100243,Sociology,DL3,Applied
10001206,100357,Electrical Engineering,DL1,Admit
10001206,1001121,Electrical Engineering,DL1,Applied
10001206,1001211,Electrical Engineering,DL1,Applied
10001206,100311,Electrical Engineering,DL1,Admit
10001206,100741,Electrical Engineering,DL1,Applied
10001207,100889,Chemistry,DL3,Applied
10001207,1001298,Chemistry,DL3,Admit
10001207,1001200,Chemistry,DL3,Admit
10001208,100877,Civil Engineering,DL1,Applied
10001208,100813,Civil Engineering,DL1,Reject
10001209,100515,Supply Chain Management,DL2,Reject
10001210,100686,Biomedical Engineering,DL3,Applied
10001210,100174,Biomedical Engineering,DL3,Applied
10001210,100921,Biomedical Engineering,DL3,Reject
10001211,100822,Accounting,DL3,Reject
10001211,1001236,Accounting,DL3,Applied
10001211,100545,Accounting,DL3,Admit
10001212,100474,Strategic Management,DL2,Admit
10001212,100489,Strategic Management,DL2,Applied
10001212,1001290,Strategic Management,DL2,Applied
10001212,100597,Strategic Management,DL2,Applied
10001213,1001276,Computer Science,DL3,Reject
10001213,100345,Computer Science,DL3,Admit
10001213,100698,Computer Science,DL3,Reject
10001213,100127,Computer Science,DL3,Reject
10001214,100770,Mathematics,DL1,Reject
10001214,1001039,Mathematics,DL1,Applied
10001214,1001296,Mathematics,DL1,Reject
10001215,100917,Statistics,DL3,Admit
10001215,1001133,Statistics,DL3,Reject
10001215,1001260,Statistics,DL3,Reject
10001216,1001260,Aerospace Engineering,DL1,Reject
10001216,1001168,Aerospace Engineering,DL1,Applied
10001216,1001131,Aerospace Engineering,DL1,Admit
10001217,100705,Civil Engineering,DL1,Applied
10001217,1001122,Civil Engineering,DL1,Applied
10001217,100591,Civil Engineering,DL1,Applied
10001218,100576,Aerospace Engineering,DL1,Admit
10001218,1001007,Aerospace Engineering,DL1,Applied
10001218,1001111,Aerospace Engineering,DL1,Applied
10001219,100240,Human Resource Management,DL2,Applied
10001219,100305,Human Resource Management,DL2,Reject
10001219,100452,Human Resource Management,DL2,Admit
10001220,1001131,Computer Science,DL3,Applied
10001220,100889,Computer Science,DL3,Applied
10001220,100942,Computer Science,DL3,Reject
10001221,1001081,Supply Chain Management,DL2,Reject
10001221,100753,Supply Chain Management,DL2,Reject
10001221,100753,Supply Chain Management,DL2,Reject
10001222,100802,Statistics,DL1,Applied
10001222,100753,Statistics,DL1,Applied
10001222,1001164,Statistics,DL1,Applied
10001222,1001294,Statistics,DL1,Admit
10001223,100597,Economics for Business,DL2,Applied
10001223,100578,Economics for Business,DL2,Admit
10001223,1001049,Economics for Business,DL2,Reject
10001223,10065,Economics for Business,DL2,Admit
10001223,100669,Economics for Business,DL2,Reject
10001224,100225,Civil Engineering,DL1,Admit
10001224,100909,Civil Engineering,DL1,Reject
10001224,100834,Civil Engineering,DL1,Applied
10001224,1001237,Civil Engineering,DL1,Admit
10001224,10022,Civil Engineering,DL1,Applied
10001225,1001068,Business Communication,DL2,Applied
10001225,100367,Business Communication,DL2,Reject
10001225,100539,Business Communication,DL2,Admit
10001225,1001163,Business Communication,DL2,Reject
10001225,100749,Business Communication,DL2,Admit
10001226,100918,Marketing,DL3,Applied
10001226,1001056,Marketing,DL3,Applied
10001226,1001058,Marketing,DL3,Reject
10001226,100863,Marketing,DL3,Admit
10001226,100947,Marketing,DL3,Admit
10001227,100990,Information Technology,DL3,Reject
10001227,100825,Information Technology,DL3,Admit
10001227,100149,Information Technology,DL3,Reject
10001227,1001211,Information Technology,DL3,Admit
10001227,100481,Information Technology,DL3,Applied
10001228,100296,Economics for Business,DL2,Applied
10001228,100808,Economics for Business,DL2,Admit
10001229,1001156,Computer Science,DL1,Applied
10001230,100129,Aerospace Engineering,DL3,Reject
10001230,1001025,Aerospace Engineering,DL3,Admit
10001231,100626,Finance,DL3,Reject
10001231,1001122,Finance,DL3,Reject
10001232,100460,Electrical Engineering,DL1,Applied
10001232,100390,Electrical Engineering,DL1,Reject
10001232,10090,Electrical Engineering,DL1,Applied
10001233,100326,Statistics,DL1,Reject
10001233,1001014,Statistics,DL1,Applied
10001233,100494,Statistics,DL1,Applied
10001233,100251,Statistics,DL1,Reject
10001234,100580,Cost Accounting,DL2,Reject
10001234,100844,Cost Accounting,DL2,Reject
10001234,100956,Cost Accounting,DL2,Admit
10001234,100912,Cost Accounting,DL2,Admit
10001234,100225,Cost Accounting,DL2,Admit
10001235,1001168,Physics,DL3,Admit
10001235,1001164,Physics,DL3,Applied
10001235,100176,Physics,DL3,Applied
10001235,1001294,Physics,DL3,Reject
10001235,1001248,Physics,DL3,Admit
10001236,100400,Information Technology,DL1,Applied
10001236,1001136,Information Technology,DL1,Applied
10001236,1001014,Information Technology,DL1,Reject
10001236,10039,Information Technology,DL1,Reject
10001236,100251,Information Technology,DL1,Admit
10001237,100878,Mechanical Engineering,DL3,Applied
10001237,100940,Mechanical Engineering,DL3,Admit
10001238,1001175,Biomedical Engineering,DL3,Reject
10001239,1001077,Marketing Management,DL2,Reject
10001240,100986,Chemistry,DL3,Admit
10001240,1001011,Chemistry,DL3,Reject
10001241,1001058,Business Ethics,DL2,Admit
